reviewId,userName,userImage,content,score,thumbsUp,appVersion,at,replyContent,repliedAt,scam_related
8712db01-6929-4273-9d75-ad44e2cd55f4,Catherine Temprell,https://play-lh.googleusercontent.com/a/ACg8ocInOSHGYV3m8GhUfbdjER0gupjeuVg1hALgLPHgM5DoJFHItg=mo,Good,5,0,,2025-01-07 01:59:05,,,False
6cd6247e-e36e-4c6a-81f3-19fb5493a798,Tracheophytes Orchidaceae,https://play-lh.googleusercontent.com/a/ACg8ocIrycwxHoONvHXJL_BQzyOeC6HI2JZhfR9evwms8EFwoOsLZA=mo,Garbage app dont waste your time here.,1,1,,2024-12-10 12:20:21,"Hi Orchi, it's a shame that you obviously haven't found the right thing with us. Good luck with your further search. Best regards your JOY-Team / ek",2024-12-12 10:36:12,False
55bc256c-2f7c-4a6a-af9c-7632dfdd6159,david locke,https://play-lh.googleusercontent.com/a/ACg8ocJg6SdKKd0ss-MNnhiomTJiU81sjdig-73s1ozpBdOH5medlA=mo,"Can someone direct me too a help section . The problem is ,that i can't log on ,it is not accepting my finger print ,or code input ?",5,3,5.32.2,2024-12-07 13:24:20,"Hi David, danke für dein Feedback. Melde dich gern beui unserem Support unter support@joyce.app. Dort sollte dir weitergeholfen werden. Liebe Grüße dein JOY-Team / ek",2024-12-11 13:53:08,False
55c80925-03b1-448e-9d8b-caa7ea7c8b84,Marek Bolardt,https://play-lh.googleusercontent.com/a-/ALV-UjWflb2D8IlvB-KzSsw3n7MB-OeLFKmWhzJ4Y4uLEaaIHYZFPkWSrQ,"The App has some major bugs. If you change your PW on the website, the App stop's to work",3,3,5.32.2,2024-11-25 21:22:12,"Hi Marek, we recommend that you delete the app data and log in to the app again. That should help. If that doesn't work, please download our app again. Best regards from your JOY team / ek",2024-11-27 11:47:58,False
f8358954-5e60-4b63-ab98-a7afae2f5242,Miran Franken,https://play-lh.googleusercontent.com/a-/ALV-UjWbip_rJ7ySlZB7rIuUgQUg8fitkRWFQfsMUFoSLKyQocdIdFQ1,"This app used to be entirely Web based. All I can say is that joyclub changed my life and definitely for the better. If you want an app to invest time and money in, then it's joy. I really hope they dont become greedy and retain the good work.",5,13,5.32.2,2024-11-18 23:23:04,"Hi Miran, thank you very much for your feedback. We can't read through your feedback often enough. Keep enjoying the app. Best regards from your JOY team / ek
",2024-11-19 08:58:46,True
f7d65eac-ea1e-4b13-8cb4-93d6f07778d2,Michael Jones,https://play-lh.googleusercontent.com/a-/ALV-UjUe5Li-obGawEyLRev1a0sFQzt9wEm-JOaZHXmaNxLaCwtOEUGQ,Awful..poor radius of people and you can't even like anyone without upgrading. Riddled with fake profiles also.. other reviews are fake.,1,23,5.32.2,2024-11-12 09:16:07,"Hi Michael, gerne würden wir wissen, warum du denkst, dass anderen Bewertungen gefälscht sind. Mit dem Voting kannst du durchaus andere Profile liken. Liebe Grüße dein JOY-Team / ek",2024-11-19 15:17:36,True
72e4f9ec-b66d-4613-82d4-1684997c2c7f,Ardalan H,https://play-lh.googleusercontent.com/a/ACg8ocLDTJTPCaEjsHLe9ES6pRa7vjSKGT0GynPQcTLhQzgij28s3CI=mo,"Money, money, money,.. but they can't even verify an account/photo.",1,6,5.32.2,2024-11-10 21:53:32,"Hi Ardalan, welches Problem ist bei dir mit der Verifizierung aufgetreten? Gerne würden wir es besser verstehen, damit wir dir weiterhelfen können. Liebe Grüße dein JOY-Team / ek",2024-11-19 15:20:03,True
25f8dc96-3270-4c4a-aac0-85c480f48d99,Saber Fareeq Fitness Coach,https://play-lh.googleusercontent.com/a-/ALV-UjUOkyR-E_EvJ-hMUVWAVFIZChyU6QiDbJphbw_epkL9gx4CsUE,It is so expensive.,3,1,5.32.1,2024-10-26 13:27:38,"Hi Saber, je nach ausgewähltem Monats-Abo kannst du pro Monat deutlich weniger zahlen. Überlegs dir nochmal ;) Liebe Grüße dein JOY-Team /ek",2024-10-28 10:06:05,False
5364979d-24a5-4d6a-88a7-1a7422a12d86,R,https://play-lh.googleusercontent.com/a/ACg8ocKUEt3fAITKS-LltbRVSwVrVUZDLnCXoEAy5cSGT3Nl_lk3dg=mo,Badly,1,2,,2024-10-16 06:05:11,"H R, schade, dass wir durch deine Bewertung nicht besser verstehen, was du genau schlecht findest. Gerne hätten wir dir weitergeholfen. Liebe Grüße dein JOY-Team / ek",2024-10-24 15:17:07,False
ce5f74b7-7b46-4c62-b838-a2df4752e710,Elba Hernandez,https://play-lh.googleusercontent.com/a-/ALV-UjV2oluVdNddtNxgGTxvZSo9LL5q3RORj6qFBBh2YLyRKda05zVd,Using the Web version for years now. The app could be improved by providing a translate option (it's a German site but there are people from many countries) or at the minimum allow to copy the text so that I can use a translator. Please make it more translate friendly,3,8,5.30.0,2024-09-30 11:37:54,,,False
58ea638e-5604-4b81-9820-9dc94b56e037,humble vanilla,https://play-lh.googleusercontent.com/a-/ALV-UjU0ttxzeABn8x8o2k-NK92mwWu4WU7UGJVu2m_iyGjEaMlRhBhe,there should be other ways to verify authentication I'm not comfortable sharing my identification,3,3,,2024-09-09 18:32:06,,,False
b8245b0b-a241-4c9f-b600-36b5cb72f704,Anto Hollywood,https://play-lh.googleusercontent.com/a/ACg8ocKmJhJ38Rd9y2Iclk8L90DJ6Spg1vSKCP0rfCih77jca372qQ=mo,I live in ireland and its not detecting any women in my country the ui in the app is great but theres no point in paying for this when there is nobody to date,1,11,5.28.0,2024-09-05 12:31:41,,,False
b9da5f30-4705-475e-97d8-00e51fa611a8,sony sony,https://play-lh.googleusercontent.com/a-/ALV-UjX9sc5Pe60cf__f81REUmq8G4gcXwEa5n6hG51JKhEdovk5lzU,"don't ever subscribe and pay. you will have no way out. scam Regarding you answer. that's a lie. you don't email about the auto renewal and in the credit card payment you have a difrent name, so the costumers can't know where the payment is from. scam.",1,30,5.22.0,2024-08-27 15:25:14,"Hello,
Our Premium membership can be cancelled at any time. If you have issues with that, please contact our support by email to support@joyce.app.

With kind regards,
your JOY-Team",2024-08-27 14:26:19,True
0ab413e7-bb19-4ab3-a0ef-534bb4100f9a,Ahmed Ismail,https://play-lh.googleusercontent.com/a-/ALV-UjXlKDpuwaSJHGCusNHJnI-wdKZ3Eqb5uQMacXwkYqCvSF2K36XX,"Not recommended at all,, disgusting scammers",1,3,,2024-08-25 08:47:28,,,True
e63c4a12-15ca-4635-bdb6-113699c5e4b1,Luis Garcia,https://play-lh.googleusercontent.com/a-/ALV-UjWPMogUEUbaQsQAETaUOtJ3jlkwNDX2Pc8L3vAAT2i1aGQNEng,"I can't do nothing without paying, at least allow a little to know if it works",1,3,,2024-08-24 19:18:08,,,False
60538ff8-8a47-4ac8-ab31-2033fb170565,Juan Antonio Gómez Martín,https://play-lh.googleusercontent.com/a-/ALV-UjVStSKT4_RSrh4A5daw_0lHGEKUmR1ee8HigZvF4c6Ab37Eiow,You have to pay to message matches.,1,2,5.27.1,2024-08-19 07:34:29,,,False
