reviewId,userName,userImage,content,score,thumbsUp,appVersion,at,replyContent,repliedAt,scam_related
39799c26-6e75-4f8c-ba7b-df604e62172b,Joshua Wahl,https://play-lh.googleusercontent.com/a/ACg8ocKzv_2sj4pU5LG1N_uMZmQpxe7Gi-Up6qZmSq9p72mjWrmmuQ=mo,Way too many fake profiles. Today's online world is getting ridiculous. Why so many bots??,1,0,14.74.0.4304,2025-01-11 22:44:19,,,True
18060121-4112-4939-afae-5d2946818329,Justin Reiter,https://play-lh.googleusercontent.com/a-/ALV-UjVOrwXFnSpD9OzUNUXrh24M_zIFtpwLx_BTGzIGZ92FL6rDk76n5g,Has to verify face every time I log in. Yet 90% of the people on it are fake. Apps gotten worse over the years after they took out the discussion. Seems they'd rather have fake people then real on the site.,1,0,14.74.0.4304,2025-01-11 21:08:35,,,False
62d63250-88d3-4674-93d7-d967092265d5,Linda,https://play-lh.googleusercontent.com/a/ACg8ocJJd09U0A9fO9ABv4vuHUXmoo2-djJKDXnK7Vw8nkpLC7AD3Q=mo,Just joined,3,0,14.74.0.4304,2025-01-11 20:22:11,,,False
ce10dd7a-c64f-427d-bab1-be28abcfb038,Giscela Perryman,https://play-lh.googleusercontent.com/a-/ALV-UjVLAVSV9eydbjSeLdMldTKsdKFZQDe-QKUJAxoVZ1WiiMz-W17laA,This app is awful. You can't change your preferences. I know who I'm looking for and why. Most of the guys that message me are white and other races.😠 and none of them are attractive.,1,0,14.74.0.4304,2025-01-11 20:09:04,,,False
7a75790d-deab-49ec-aaf7-ff9d81ee5009,Chidindu Nwaneri,https://play-lh.googleusercontent.com/a/ACg8ocJoykj7UkKmTggocEWVRJ-gF2gPxGd955OWM0kJ72v0cBNP-w=mo,Good,5,0,,2025-01-11 19:43:19,,,False
247897f6-4fb6-445d-a521-759ce875bb89,Mark Stokes,https://play-lh.googleusercontent.com/a-/ALV-UjUY-zT0oMYfNX22VipAkFbHuZikVN53TMUz_gx8DS9fcn8UPkBm,The app works smoothly.,5,0,14.74.0.4304,2025-01-11 18:39:38,,,False
99aaca9a-5c3f-4093-bd0d-b314ba62a15f,GH0s7,https://play-lh.googleusercontent.com/a-/ALV-UjWjmNSdGvSDUIIpvt9Luy8GArc1IHNxN4ENdjWDAFYYsXZ7ScGw,"Works great, however most of the time I'm unable to click on a profile who's texted me and see what they said to me. It gives me an error message",4,0,14.74.0.4304,2025-01-11 17:53:05,,,False
b7962f5e-3d5d-493d-a42d-ed99713d469f,Rosecalvin,https://play-lh.googleusercontent.com/a/ACg8ocJ3UtzRicbhDWNj1j8uXFmjCiTXOAgjuJ_sPkDDzO4mNixCzQ=mo,Good,5,0,,2025-01-11 15:34:24,,,False
acce9465-933c-4dab-87ba-93ecc943dde6,alex joungeller,https://play-lh.googleusercontent.com/a-/ALV-UjV0UQM6SJfZr_7cGfwpwY00V0mDu3ayT1HDSIODVwAF5UtVuOo,It's broken I downloaded and everytime i open it it tells me an unexpected error occured!!!,1,0,14.74.0.4304,2025-01-11 15:05:15,,,False
41cac0e8-dfbe-4eca-9ad0-984d7a645206,Holly Grose,https://play-lh.googleusercontent.com/a/ACg8ocKbBIzVwpjDlcQTwEylTn9vW-xrOsaBCmCC8Z4cBLlskcSuJA=mo,The live should be removed from this app. There's guys on this app showing their nasty parts. Visable so everyone can see it,1,0,,2025-01-11 10:10:29,,,False
47ac9b6c-a11c-40a9-b607-7fda6969f4bb,Michael Chung,https://play-lh.googleusercontent.com/a/ACg8ocIAuCEdXkRG4eJcPSiIlKRghlr9b2qZ1qIsoE6w5G3crmAtSw=mo,Nice and good,5,0,,2025-01-11 09:59:42,,,False
49dd58d2-fa63-45b3-8608-ea4e62e082b9,Larry Harry,https://play-lh.googleusercontent.com/a/ACg8ocLXu1NvPpsbDGTf7OelOXApKTVWzoAoygrnyADFHQuoaHjSCw=mo,On tango how to give a girl u like coin i see girls I like but gotta pick one to spoil how I give them money,2,0,14.74.0.4304,2025-01-11 07:19:04,,,True
d7834e1a-a7b6-4e5a-98ce-e0aaf92fde97,Dan R,https://play-lh.googleusercontent.com/a-/ALV-UjVknQAI-ChUk6G_v5rjILF3OFglYKmT7HrVPXgaSlAQs1W9cPQ,Apps so good you cant even log in anymore. The facebook link log in doesnt work either. Been waiting for over 2r hours for a email with a code and nothing not even in the spam box,1,0,,2025-01-11 07:12:42,,,False
dd2ffeb2-9c2f-4989-8241-e39d1cd51819,kris ashcraft,https://play-lh.googleusercontent.com/a-/ALV-UjUcKronoAmFs0nHp0Kd9iT618dDo7SWeJqJinFn0x2Gcsl-L5I,This dating app is weird,1,0,14.74.0.4304,2025-01-11 06:26:44,,,False
e7389ba1-69ed-490e-bb1e-0764917842b3,Abegunde Oluwafemi emmanuel,https://play-lh.googleusercontent.com/a-/ALV-UjXd-ktZ9YlB02OlKIMJP0u2Ss3qwXtC_Dlqt-h4pEqX3DLBm10,It was fine and easy,5,0,,2025-01-11 06:25:26,,,False
17e0e46a-9b60-4abd-8759-644459b0c195,Matthew Annderson,https://play-lh.googleusercontent.com/a/ACg8ocLk3_0VWXOLI8FRu27WEVPzj8PIYxKAZ9Xn1xzek7U_AserlQ=mo,Awesome,5,0,14.74.0.4304,2025-01-11 05:24:11,,,False
af0acd24-65a6-4823-a5bc-70ad48beb2b7,Savannah,https://play-lh.googleusercontent.com/a/ACg8ocIdJ_vyU8YclQlc70uQoEb3yKJQgFmiGJwWwsdZFjomgKTYEPA=mo,Fun people,4,0,14.74.0.4304,2025-01-11 01:02:06,,,False
bcc67e0c-db5d-4d31-8869-6dd6aa1e5bda,Nicko Harris,https://play-lh.googleusercontent.com/a/ACg8ocJlsTAcws5hc6zCCTYfKqbnLdUDqwwZRkPWFRJ77v3DSRgJHg=mo,Love it the best app ever,5,0,14.74.0.4304,2025-01-11 00:31:13,,,False
d4e56fed-c2d1-4f26-847e-01f0a7660d95,W Blumenshine,https://play-lh.googleusercontent.com/a/ACg8ocJz6t5aZGCGFrf6CnNBCvfHXaVD6cQR5vxvM360cEXPVaHRjg=mo,Garbage app waste of time constantly having to verify photos...,1,0,,2025-01-10 22:28:57,,,False
9b3fcbe8-8c68-48e2-b4b7-84fc7c0b33dc,Christopher Jones,https://play-lh.googleusercontent.com/a/ACg8ocKwfCOyMzYp-w5u4ht4l0W3lGU0JCMbt3FqNWm5c_IZBvHMdw=mo,ok to goodd,4,0,,2025-01-10 20:35:51,,,False
9965cb0d-bc35-49b7-a88b-fafcecff90f0,Jim Smith,https://play-lh.googleusercontent.com/a-/ALV-UjXKLi9-QNXwBGQu7qYTyejecAUAaHFsoX8gQbgr8fFCZ8SH01XZKg,Won't send code when I forgot password,1,0,14.74.0.4304,2025-01-10 19:12:01,,,False
6dce1a18-57e0-45fd-8f88-8718fd74befa,Pandia Raj,https://play-lh.googleusercontent.com/a/ACg8ocIVsNfDSlHZ3MGMsbjSsvvjUNNXU8gmp_KLZc3N-1mMqU_H6O4=mo,Without any notice or any reason blocked when I wrote a mail to customer care no explanation or clarification received. And most of id here is fake many are blackmailing don't get into trouble I don't prefer to use this app to anyone,1,0,,2025-01-10 15:08:31,,,False
0bf718c4-c94c-4b6a-a68a-242bffe279bf,Jeff Hall,https://play-lh.googleusercontent.com/a/ACg8ocJ61oly8uzNsg9CPgUD4Kgw4SFw0YXuuJ_Rl1QpWSTXCpCxjQ=mo,Gois,5,0,14.74.0.4304,2025-01-10 14:14:56,,,False
a3d90890-3028-4e71-824e-4d97948bf5a4,New Frontier,https://play-lh.googleusercontent.com/a-/ALV-UjUy1SkyjyAfIz8F9I25Nn_P1oGUSXENcpGtR4zEfwmcQ7C6Xopr,90% are bots trying get add them on kik or snapchat. Other 10% are impossible real people on the app. First time on the app a 47 old married woman contract me lol Recommend a VPN get no Ads,1,0,,2025-01-10 11:16:45,,,False
52703707-fb96-4928-aad9-52ef9af1a659,XXII Luis G,https://play-lh.googleusercontent.com/a-/ALV-UjUMhrUwYfXJhLBSt1b3Dg_HXHIjyObCwZCJn0-XcZb-mPpRLWMJ,👍🏻,5,1,14.74.0.4304,2025-01-10 07:28:17,,,False
6c8ccda3-17bb-4fdb-9475-49fc72818903,Kyky Elaine,https://play-lh.googleusercontent.com/a-/ALV-UjWhwBwKlpbKfTMwv-JFzmpNU2cYdEspz5j3QdVuSK1CnM32zkCx,😎😎,3,1,14.74.0.4304,2025-01-10 07:23:37,,,False
2d179506-5692-4b70-9ccd-610ce53960d9,Brittany Feldman,https://play-lh.googleusercontent.com/a/ACg8ocIQACF6VpB2DuetezyeCqtQ-8y0wUAsMJ4NEkN6JdfoKSiROQ=mo,Lots of love,4,1,14.74.0.4304,2025-01-10 07:10:47,,,False
50e37e78-43da-411b-8e44-45eff94f5623,Joseph Shaffett,https://play-lh.googleusercontent.com/a-/ALV-UjUWUXZ7CyTI1i5cnuQ0NPtub5cZbroXGT62qrcqDzlRxkmBur8,I just want to meet someone that will love me back and I am not getting that,5,0,14.74.0.4304,2025-01-10 04:19:40,,,False
98fb9a9f-8be8-46ac-95c5-154f4d1fee3e,Matthew Needham,https://play-lh.googleusercontent.com/a-/ALV-UjUSgYKh0gIl86Q6SUtaC23xBu2zVkclA3IGqC2GHAIlXDFnf7px6w,"It's useless at this point. There are far more bots than people on there now. Literally no attractive people to talk to at all, and I my profile picture won't load unless I go to my profile and wait for it to load. Every single time. It's super buggy and no one worth talking to on it. They haven't improved it in 10 years it seems like and it's amazing how it still exists.",1,3,14.22.2.2820,2025-01-10 02:40:10,,,False
ce9be9b3-224d-4b72-9df7-63d69c90323d,Williams Henson,https://play-lh.googleusercontent.com/a/ACg8ocLcNKnegh7hbUEglQytjNs8wdSHOPyaYhg72flXQllLu1wn2Q=mo,Like it,5,0,14.74.0.4304,2025-01-10 00:49:20,,,False
2ef30fe2-3d3c-4b19-b72a-295716b917ab,Azi write,https://play-lh.googleusercontent.com/a-/ALV-UjVq2YYO7XKefaLodK_jZomjCUnXGPCLalCCtNPJ0jtGG3r12FFa,"I have verified profile and I'm trying to go live, my face is in front of camera i try different pose but live doesn't working, infact face is showing then written in screen need to verify face first why??",1,0,14.74.0.4304,2025-01-10 00:17:03,,,False
76a2e8a4-a859-494c-995f-4fabfe75ec5c,Kris Smith,https://play-lh.googleusercontent.com/a-/ALV-UjWnTiONXdOzJFScRGWs--Kc2aTwDWcJ5yDR7aCmanXR8673UqMV,Not a bad way to start your play platform. Or to keep one active,5,0,,2025-01-09 21:50:32,,,False
e6e8709a-1d41-4584-8394-3177dd7aeb09,Timothy Franklin,https://play-lh.googleusercontent.com/a/ACg8ocIUYhdJN3OT-8Z08gKtQdptn4puzffSPFRuTMZRQ1gTc3ghNA=mo,"This app needs significant work. It lags substantially, audio and video bug out, the verification process fails to work, and now I am locked out requiring identity verification by a system that does not work.",1,0,14.74.0.4304,2025-01-09 21:39:47,,,False
