reviewId,userName,userImage,content,score,thumbsUp,appVersion,at,replyContent,repliedAt,scam_related
d0bbd6f9-4e53-4de3-ac05-c5ceb6939567,Heze Baba,https://play-lh.googleusercontent.com/a/ACg8ocI5HavBMBkX4WYMrnZrS3-HZ1GAmREoH_riJlZ2DGdaebmZfw=mo,"Vibes Meet Now is more than just a meet-up app - it's a community! I've made friends, learned new things, and had a blast. Highly recommend.",5,0,1.8.4,2025-01-22 11:30:01,,,False
79a9d0c7-2ca6-442b-8822-fb779d707997,supreme squad,https://play-lh.googleusercontent.com/a-/ALV-UjXUtqparcvHhl4mJXo_dhlw2cu94YGxVpSvr2Nh46wp-XdBuhKC,Bots on top of bots,1,0,1.8.4,2025-01-22 04:25:59,,,False
1cf3d7d8-9278-4557-bdc9-c9d0fa1734b0,Bradley Wallis (Synglich),https://play-lh.googleusercontent.com/a-/ALV-UjWZjFxiqkKI_lf6rIDNjGKBebQhzFHkk9TskUAKq8OEFw4lL64,"Fake dating app, everyone are bots, the 5 star ratings are bots too. This is more like an ai chatting app.",1,0,,2025-01-22 00:02:40,,,False
94e85b2f-2741-4215-958d-2606762b1066,Kathleen Russano,https://play-lh.googleusercontent.com/a/ACg8ocKaiNhg7cV-4oGFXDQvyMW7dKhyc2ZrKpWw960w5LdDvgOMDQ=mo,"It's a refreshing change from the typical dating apps for adults, where superficiality often takes center stage. Vibe encourages genuine connection by focusing on sharing your current mood or vibe. If you're looking for something beyond the usual hookup culture and want to build genuine connections, I recommend giving Vibe Dating a try. Just remember to be patient and authentic, and you might he surprised by the connections you make.",4,0,1.8.4,2025-01-21 23:43:57,,,False
18910903-9147-4d03-a06e-c14caf72a362,Abdulmajid Idris,https://play-lh.googleusercontent.com/a/ACg8ocJRtu3dK0kFPzhtUK8RKMcZX3JK84SAH2YjEWhJ9s7nYUztFw=mo,"the best of the best. if there's any other thing I can compare this app with, I'll gladly do it. this is the real deal. if you're looking for local or foreign dates, vibe got you covered. single adults are missing out a lot. you'll see what I'm talking about once you try out.",5,0,,2025-01-21 17:41:23,,,False
c6b311a3-4b6d-462d-a388-3670e6083801,Adedokun Mubarak,https://play-lh.googleusercontent.com/a/ACg8ocIUSdKoWvWI9cuCQ55Ja_FO42_uFFqI-kmUU-tH8uigA6UFtg=mo,"This app has everything you need for successful dating. The user interface is simple, but the features are powerful. The matchmaking algorithm is impressive—I’ve been matched with people who genuinely align with my interests and goals. The app feels secure and respectful, making it a great choice for adults who want real connections. I’ve recommended it to all my friends",5,0,1.8.4,2025-01-21 16:34:09,,,False
96def017-14b2-4f7f-92ff-072ceffab620,Shax S,https://play-lh.googleusercontent.com/a/ACg8ocI-TPnfzjS4L3cWG6iSxN5zLB0fJMrFy09Ryf0POzNrc8zc_w=mo,It asked for my location. I Didn't like that as I move around for work and am not in the same place all the time so how would the algorithm of match making actually work. Fake app in my eyes,1,0,1.8.4,2025-01-21 14:48:37,,,False
51ad600c-db50-41b8-82f6-6d32cb978091,Samuel Emmanuel,https://play-lh.googleusercontent.com/a/ACg8ocJ2AlQ-qF5p97eF7t9v8ipc_ha4GNvvvt3O0bHbKN8b6vFBWw=mo,Loving the Vibes Meet app! The energy on here is amazing - everyone is so friendly and genuine. The app's features are intuitive and fun to use. I've met some really interesting people and had great conversations. Vibes Meet is definitely my go-to dating app now.,5,0,,2025-01-21 11:38:55,,,False
61078864-bed8-4b0a-83f0-3b1fa261cbcc,Adewunmi,https://play-lh.googleusercontent.com/a/ACg8ocK3bpUsjxqYF8mC6RvgjZOH0ZnNUnOahskoVM8mHGQNuClg4w=mo,"Vibe is an outstanding app for local dating, offering a smooth and user-friendly interface. As one of the top dating apps for adults, it makes connecting with like-minded individuals easy and enjoyable.",4,0,1.8.4,2025-01-21 03:29:18,,,False
f29c68b1-6a6f-4cb9-a4d6-2662b8ef02df,Hauwa Abdulraheem,https://play-lh.googleusercontent.com/a-/ALV-UjXGQeb_MibjNZzJZ4wWRJunNqolJY3-GC1bGBR5CN9eXSbT-74,I'm really impressed with this local dating app. It made me find true love and I'll recommend it for anyone searching for true love.,5,0,1.8.4,2025-01-21 02:34:17,,,False
787f9418-b8a0-47eb-9a56-bf951e253976,Hauwa Abdulraheem,https://play-lh.googleusercontent.com/a-/ALV-UjU-igiBrc-eVRwZ8mmCg3npJ9cNbYNSkUlXQQ57UZMGbLZ-eog,This local dating app is absolutely the best of all. I got a chance to experience true love once again.,5,0,1.8.4,2025-01-21 02:09:54,,,False
272c73f0-4261-4ed7-ba7b-4012aeba51b5,Desmond Antie,https://play-lh.googleusercontent.com/a/ACg8ocKZGyhV_cApxlFQQ9bIbx-gJII8iVzbhVa5y67WSGctwAe2AQ=mo,Very interesting,5,0,1.8.4,2025-01-21 02:09:39,,,False
843ab0cc-b6e5-4808-a3b9-15ecd9c9ce56,Jamil,https://play-lh.googleusercontent.com/a/ACg8ocJP3VY_xuDOBu75mh0wzGWw_3DIagEnumwcLP78C0xR6GX9iQ=mo,"The App is so amazing. I was amazed by the response time and the speed of getting a match on there. Moreover, it is easy to use, the interface is sleek and the outlay is well organized.",5,0,1.8.4,2025-01-20 22:49:29,,,False
a45f5b24-a258-4ce6-bb04-0f5d162dfdad,Opeyemi Deborah,https://play-lh.googleusercontent.com/a-/ALV-UjUFAWuzNqmE3PGBhxInF9dRTX1KNpn9-RSgpOkwTvrDf_LlcXs,"I'm thoroughly enjoying this dating app! The seamless interface, intelligent matching, and authentic connections have made it a standout. Whether it's friendship or something more, this app delivers. If you're looking for a genuine and engaging dating experience, I highly recommend checking it out!",5,0,1.8.4,2025-01-20 11:55:26,,,False
b5af82de-3cde-4d89-9680-d8c6c78416f7,Nathan,https://play-lh.googleusercontent.com/a-/ALV-UjUXxypRTX46SLgohJo9b7bEjuoEMkdtFyQbh0CfGLRrfT_JqRGK,amazing.,5,0,1.8.4,2025-01-19 23:34:47,,,False
a4463c28-26bf-4f7f-abc5-639e3f8b2d73,BLAZE S1L3NTSAV10R,https://play-lh.googleusercontent.com/a/ACg8ocLAoli-kyZ7LfQ-2ZKpRyzK34auQNI_4Dc4O1WvNcGpgjDgXg=mo,Absolutely terrible,1,0,1.8.4,2025-01-19 06:09:05,,,False
